,date,sentiment_index,count
225,09-01,0.0,0.0
226,09-02,-1.0,3.0
227,09-05,0.0,0.0
228,09-06,0.0,0.0
229,09-07,0.0,0.0
230,09-08,0.0,0.0
231,09-09,0.0,0.0
232,09-12,1.0,1.0
233,09-13,0.0,0.0
234,09-14,0.0,0.0
235,09-15,0.0,0.0
236,09-16,0.4,5.0
237,09-19,0.0,0.0
238,09-20,0.1429,14.0
239,09-21,0.0,0.0
240,09-22,0.0,0.0
241,09-23,0.0,0.0
242,09-26,0.0,0.0
243,09-27,0.0,0.0
244,09-28,0.0,0.0
245,09-29,0.0,0.0
246,09-30,0.0,5.0
247,10-03,0.6667,9.0
248,10-04,0.0,0.0
249,10-05,0.0,0.0
250,10-06,1.0,4.0
251,10-07,0.0,0.0
252,10-10,1.0,1.0
253,10-11,0.0,0.0
254,10-12,0.0,0.0
255,10-13,1.0,1.0
256,10-14,0.0,0.0
257,10-17,0.0,0.0
258,10-18,1.0,1.0
259,10-19,0.0,0.0
260,10-20,0.0,2.0
261,10-21,0.0,0.0
262,10-24,0.0,0.0
263,10-25,0.4,10.0
264,10-26,0.0,0.0
265,10-27,0.0,0.0
266,10-28,0.0,0.0
267,10-31,0.4286,7.0
268,11-01,1.0,2.0
269,11-03,0.0,0.0
270,11-02,0.0,0.0
271,11-04,0.0,0.0
272,11-07,0.0,0.0
273,11-08,0.0,0.0
274,11-09,0.0,0.0
275,11-10,0.0,0.0
276,11-11,0.0,0.0
277,11-14,0.0,0.0
278,11-15,0.3077,26.0
279,11-16,0.0,0.0
280,11-17,1.0,1.0
281,11-18,0.0,0.0
282,11-21,1.0,2.0
283,11-22,0.0,0.0
284,11-23,0.0,0.0
285,11-24,0.0,0.0
286,11-25,0.0,0.0
287,11-28,0.0,0.0
288,11-29,0.0,0.0
289,11-30,0.0,0.0
290,12-01,-1.0,2.0
291,12-02,0.6667,3.0
292,12-05,0.0,0.0
293,12-06,0.3333,3.0
294,12-07,0.0,0.0
295,12-08,0.0,0.0
296,12-09,0.0,0.0
297,12-12,1.0,1.0
298,12-13,0.0,0.0
299,12-14,1.0,1.0
300,12-15,0.0,0.0
301,12-16,1.0,4.0
302,12-19,0.0,0.0
303,12-20,0.0,0.0
304,12-21,0.0,0.0
305,12-22,0.0,0.0
306,12-23,0.3333,9.0
307,12-26,0.3333,3.0
308,12-27,0.0,0.0
309,12-28,0.4444,9.0
310,12-29,0.0,0.0
311,12-30,0.75,16.0
312,01-02,0.5,4.0
