,date,sentiment_index,count
217,07-15,0.8525,61.0
218,07-16,0.7143,7.0
219,07-17,0.5,28.0
220,07-18,0.6226,53.0
221,07-19,0.7467,75.0
222,07-22,0.6078,51.0
223,07-23,0.4,25.0
224,07-24,0.6471,34.0
225,07-25,0.75,16.0
226,07-26,0.6667,12.0
227,07-29,0.5625,64.0
228,07-30,0.25,12.0
229,07-31,0.6301,73.0
230,08-01,0.6338,71.0
231,08-02,0.3421,38.0
232,08-05,0.6111,54.0
233,08-06,0.625,32.0
234,08-07,0.7917,96.0
235,08-08,0.8571,28.0
236,08-09,0.7632,38.0
237,08-12,0.9167,24.0
238,08-13,0.8571,7.0
239,08-14,0.8235,34.0
240,08-15,0.4815,27.0
241,08-16,0.4348,23.0
242,08-19,0.7,50.0
243,08-20,0.5714,14.0
244,08-21,0.697,66.0
245,08-22,0.8974,39.0
246,08-23,0.6667,21.0
247,08-26,0.7619,21.0
248,08-27,0.75,8.0
249,08-28,0.5,30.0
250,08-29,0.7778,18.0
251,08-30,0.8667,30.0
252,09-02,0.8857,35.0
253,09-03,0.5,16.0
254,09-04,0.8158,38.0
255,09-05,0.625,32.0
256,09-06,0.7143,21.0
257,09-09,0.8081,99.0
258,09-10,0.7273,11.0
259,09-11,0.9048,63.0
260,09-12,0.8173,104.0
261,09-13,0.7143,7.0
262,09-16,0.7882,85.0
263,09-17,0.4118,17.0
264,09-18,0.7213,61.0
265,09-19,0.8667,60.0
266,09-20,0.8627,102.0
267,09-23,0.8137,102.0
268,09-24,0.7,10.0
269,09-25,0.75,44.0
270,09-26,0.5833,12.0
271,09-27,0.8462,13.0
272,09-30,0.7097,31.0
273,10-01,1.0,6.0
274,10-02,0.8125,16.0
275,10-03,0.5,4.0
276,10-04,0.3333,6.0
277,10-07,0.5833,24.0
278,10-08,0.6786,28.0
279,10-09,0.8095,42.0
280,10-10,0.6618,68.0
281,10-11,0.8718,78.0
282,10-14,0.5882,34.0
283,10-15,0.7826,23.0
284,10-16,0.9,30.0
285,10-17,0.8125,16.0
286,10-18,0.7723,101.0
287,10-21,0.7024,84.0
288,10-22,0.5,36.0
289,10-23,0.4667,15.0
290,10-24,0.75,40.0
291,10-25,0.0769,13.0
292,10-28,0.48,50.0
293,10-29,0.5455,22.0
294,10-30,0.4839,93.0
295,10-31,0.5204,98.0
296,11-01,0.4231,26.0
297,11-04,0.7751,169.0
298,11-05,0.3793,29.0
299,11-06,0.6577,111.0
300,11-07,0.5556,63.0
301,11-08,0.0476,21.0
302,11-11,0.6,115.0
303,11-12,0.25,36.0
304,11-13,0.1429,42.0
305,11-14,0.7778,27.0
306,11-15,0.5517,29.0
307,11-18,0.7333,45.0
308,11-19,0.4483,29.0
309,11-20,0.7857,14.0
310,11-21,0.8261,23.0
311,11-22,0.44,25.0
312,11-25,0.5385,26.0
313,11-26,1.0,8.0
314,11-27,0.0,0.0
315,11-28,0.4,20.0
316,11-29,0.7222,18.0
317,12-02,0.6667,24.0
318,12-03,0.5263,19.0
319,12-04,0.8696,23.0
320,12-05,0.55,20.0
321,12-06,0.7333,30.0
322,12-09,0.7419,31.0
323,12-10,0.0,0.0
324,12-11,0.8,30.0
325,12-12,0.6818,44.0
326,12-13,0.6216,37.0
327,12-16,0.4194,62.0
328,12-17,0.8462,13.0
329,12-18,0.5849,53.0
330,12-19,0.725,40.0
331,12-20,0.6875,16.0
332,12-23,0.8182,77.0
