,date,sentiment_index,count
227,02-13,0.75,4.0
228,02-14,0.0,0.0
229,02-17,0.0,0.0
230,02-18,0.0,1.0
231,02-19,0.0,1.0
232,02-20,0.0,1.0
233,02-21,0.0,0.0
234,02-24,0.0,0.0
235,02-25,0.0,1.0
236,02-26,0.0,0.0
237,02-27,1.0,3.0
238,02-28,0.4545,22.0
239,03-03,1.0,4.0
240,03-04,0.0,2.0
241,03-05,0.0,0.0
242,03-06,0.5,4.0
243,03-07,0.6667,6.0
244,03-10,0.0,0.0
245,03-11,0.0,0.0
246,03-12,0.3333,3.0
247,03-13,0.0,0.0
248,03-14,0.0,0.0
249,03-17,0.0,0.0
250,03-18,0.0,0.0
251,03-19,0.0,1.0
252,03-20,0.4,5.0
253,03-21,0.0,0.0
254,03-24,0.8333,6.0
255,03-25,1.0,1.0
256,03-26,0.0,0.0
257,03-27,0.0,0.0
258,03-28,0.0,0.0
259,03-31,0.5,6.0
260,04-01,0.0,1.0
261,04-02,0.0,0.0
262,04-03,0.0,0.0
263,04-04,0.0,0.0
264,04-07,0.0,0.0
265,04-08,0.0,0.0
266,04-09,0.6667,6.0
267,04-10,0.0,1.0
268,04-11,1.0,3.0
269,04-14,0.0,0.0
270,04-15,0.0,0.0
271,04-16,0.0,0.0
272,04-17,0.0,0.0
273,04-18,0.0,1.0
274,04-21,0.0,0.0
275,04-22,1.0,1.0
276,04-23,0.0,0.0
277,04-24,0.0,4.0
278,04-25,0.0,1.0
279,04-28,0.3333,3.0
280,04-29,0.6154,13.0
281,04-30,0.0,3.0
282,05-01,0.0,3.0
283,05-02,0.0,1.0
284,05-05,1.0,5.0
285,05-06,0.0,0.0
286,05-07,0.6667,6.0
287,05-08,1.0,2.0
288,05-09,0.0,0.0
289,05-12,0.0,0.0
290,05-13,0.0,1.0
291,05-14,0.0,2.0
292,05-16,0.0,0.0
293,05-19,0.0,0.0
294,05-20,0.0,0.0
295,05-21,0.0,0.0
296,05-22,0.0,0.0
297,05-23,0.0,0.0
298,05-26,0.0,0.0
299,05-27,0.0,0.0
300,05-28,0.0,1.0
301,05-29,1.0,4.0
302,05-30,0.0,0.0
303,06-02,0.0,0.0
304,06-03,0.0,0.0
305,06-04,1.0,1.0
306,06-05,0.6667,3.0
307,06-06,1.0,4.0
308,06-09,0.6667,3.0
309,06-10,0.0,0.0
310,06-11,1.0,3.0
311,06-12,0.0,0.0
312,06-13,0.0,0.0
313,06-16,1.0,2.0
314,06-17,0.0,0.0
315,06-18,0.0,0.0
316,06-19,0.3333,3.0
317,06-20,0.8,10.0
318,06-23,0.0,1.0
319,06-24,0.0,0.0
320,06-25,0.0,0.0
321,06-26,0.0,0.0
322,06-27,0.8333,6.0
323,06-30,0.0,0.0
324,07-01,0.6667,3.0
325,07-02,0.0,1.0
326,07-03,0.7143,7.0
327,07-04,0.0,0.0
328,07-07,1.0,2.0
329,07-08,0.0,0.0
330,07-09,0.0,0.0
331,07-10,0.0,0.0
332,07-11,1.0,2.0
333,07-14,1.0,2.0
334,07-15,0.0,0.0
335,07-16,0.0,0.0
336,07-17,0.0,0.0
337,07-18,0.0,0.0
338,07-21,0.8,5.0
339,07-22,0.0,0.0
340,07-23,0.0,0.0
341,07-24,0.0,0.0
342,07-25,0.5,4.0
343,07-28,0.0,0.0
344,07-29,0.0,0.0
345,07-30,0.0,1.0
346,07-31,0.0,2.0
347,08-01,0.0,4.0
348,08-04,0.0,0.0
349,08-05,0.6667,3.0
350,08-06,1.0,2.0
351,08-07,0.3333,3.0
352,08-08,1.0,2.0
353,08-11,0.75,4.0
354,08-13,1.0,3.0
355,08-14,0.0,0.0
356,08-15,1.0,5.0
357,08-18,0.6667,3.0
358,08-19,0.0,0.0
359,08-20,0.0,0.0
360,08-21,0.0,0.0
361,08-22,0.0,0.0
362,08-25,0.0,0.0
363,08-26,0.0,0.0
364,08-27,0.0,0.0
365,08-28,0.0,0.0
366,08-29,0.0,0.0
