,date,sentiment_index,count
218,06-13,0.7083,48.0
219,06-14,0.5714,14.0
220,06-15,0.3846,13.0
221,06-16,0.6071,28.0
222,06-17,0.85,20.0
223,06-20,0.6818,22.0
224,06-21,0.5556,9.0
225,06-22,0.0,0.0
226,06-23,0.5405,37.0
227,06-24,0.5263,19.0
228,06-27,0.44,25.0
229,06-28,0.6667,24.0
230,06-29,0.6667,18.0
231,06-30,0.8333,6.0
232,07-01,0.8333,18.0
233,07-04,0.8,10.0
234,07-05,0.625,8.0
235,07-06,1.0,16.0
236,07-07,0.9286,14.0
237,07-08,1.0,16.0
238,07-11,0.6719,64.0
239,07-12,0.7273,44.0
240,07-13,0.0,0.0
241,07-14,0.375,8.0
242,07-15,1.0,7.0
243,07-18,0.7222,18.0
244,07-19,0.2222,9.0
245,07-20,0.7826,23.0
246,07-21,-0.2778,36.0
247,07-22,0.0588,17.0
248,07-25,1.0,4.0
249,07-26,0.875,8.0
250,07-27,0.5714,14.0
251,07-28,0.4,5.0
252,07-29,0.5,28.0
253,08-01,0.8889,18.0
254,08-02,0.6,5.0
255,08-03,0.3684,19.0
256,08-04,0.0,1.0
257,08-05,0.6471,17.0
258,08-08,0.6897,29.0
259,08-09,0.8696,23.0
260,08-10,0.5,8.0
261,08-11,0.8824,17.0
262,08-12,0.8,5.0
263,08-15,0.6389,36.0
264,08-16,0.5,16.0
265,08-17,0.8182,11.0
266,08-18,0.6765,34.0
267,08-19,0.8571,7.0
268,08-22,0.7,20.0
269,08-23,0.75,12.0
270,08-24,0.619,21.0
271,08-25,0.8889,9.0
272,08-26,0.72,25.0
273,08-29,0.7647,34.0
274,08-30,0.8333,6.0
275,08-31,0.8,10.0
276,09-01,1.0,3.0
277,09-02,0.1875,16.0
278,09-05,0.619,21.0
279,09-06,0.9355,31.0
280,09-07,0.9583,24.0
281,09-08,0.0,0.0
282,09-09,0.8261,23.0
283,09-12,0.9231,13.0
284,09-13,1.0,3.0
285,09-14,0.7,10.0
286,09-15,0.7778,9.0
287,09-16,0.3333,6.0
288,09-19,0.6842,19.0
289,09-20,0.6,10.0
290,09-21,0.5333,15.0
291,09-22,0.7778,9.0
292,09-23,0.875,24.0
293,09-26,0.8077,26.0
294,09-27,0.6364,11.0
295,09-28,1.0,7.0
296,09-29,0.0,1.0
297,09-30,0.8571,7.0
298,10-03,0.5333,15.0
299,10-04,0.8333,6.0
300,10-05,0.8333,12.0
