,date,sentiment_index,count
223,10-24,0.9231,13.0
224,10-25,0.0,6.0
225,10-28,0.4444,9.0
226,10-29,0.2727,11.0
227,10-30,0.45,20.0
228,10-31,0.4348,23.0
229,11-01,0.5,2.0
230,11-04,0.5357,28.0
231,11-05,0.5,16.0
232,11-06,0.6667,15.0
233,11-07,1.0,10.0
234,11-08,0.5789,19.0
235,11-11,0.6429,14.0
236,11-12,0.5,4.0
237,11-13,0.7059,17.0
238,11-14,1.0,5.0
239,11-15,0.5,8.0
240,11-18,1.0,1.0
241,11-19,0.0,0.0
242,11-20,0.5,12.0
243,11-21,0.6667,3.0
244,11-22,0.0,0.0
245,11-25,1.0,2.0
246,11-26,0.0,0.0
247,11-27,0.0,0.0
248,11-28,0.8333,18.0
249,11-29,0.6,5.0
250,12-02,1.0,10.0
251,12-03,1.0,1.0
252,12-04,0.8182,11.0
253,12-05,1.0,9.0
254,12-06,0.7059,17.0
255,12-09,0.7368,19.0
256,12-10,0.0,0.0
257,12-11,0.9474,19.0
258,12-12,0.3684,19.0
259,12-13,0.75,8.0
260,12-16,0.3846,13.0
261,12-17,-1.0,1.0
262,12-18,0.0,1.0
263,12-19,1.0,1.0
264,12-20,0.5,2.0
265,12-23,0.92,25.0
266,12-24,0.5714,21.0
267,12-25,1.0,4.0
268,12-26,0.625,16.0
269,12-27,0.8636,22.0
270,12-30,0.0,0.0
271,12-31,1.0,1.0
272,01-01,0.8,5.0
273,01-02,0.0,0.0
274,01-03,1.0,2.0
275,01-06,0.6923,13.0
276,01-07,0.7273,11.0
277,01-08,0.6,10.0
278,01-09,1.0,5.0
279,01-10,0.5714,7.0
280,01-13,1.0,12.0
281,01-14,0.7857,14.0
282,01-15,0.0,0.0
283,01-16,0.5,4.0
284,01-17,0.8696,23.0
285,01-20,1.0,3.0
286,01-21,1.0,1.0
287,01-22,0.8,15.0
288,01-23,0.7778,9.0
289,01-24,0.4615,13.0
290,01-27,0.5,4.0
291,01-28,0.0,0.0
292,01-29,0.0,0.0
293,01-30,0.0,0.0
294,01-31,0.0,0.0
295,02-03,1.0,2.0
296,02-04,0.0,0.0
297,02-05,0.875,8.0
298,02-06,0.0,0.0
299,02-07,0.5556,9.0
300,02-10,0.75,4.0
301,02-11,1.0,3.0
302,02-12,0.8,5.0
303,02-13,0.7273,11.0
304,02-14,1.0,2.0
305,02-17,0.25,8.0
306,02-18,0.625,8.0
307,02-19,0.4,15.0
308,02-20,0.7297,37.0
309,02-21,0.8462,13.0
310,02-24,0.25,4.0
311,02-25,1.0,4.0
312,02-26,0.0,0.0
313,02-27,0.6429,14.0
314,02-28,0.7429,35.0
315,03-03,1.0,5.0
316,03-04,0.6304,46.0
317,03-05,0.3,10.0
318,03-06,0.4,10.0
319,03-07,0.7222,18.0
320,03-10,0.0,0.0
321,03-11,0.0,0.0
322,03-12,1.0,2.0
323,03-13,0.0,0.0
324,03-14,0.8571,28.0
325,03-17,0.0,0.0
326,03-18,0.9167,12.0
327,03-19,0.8077,26.0
328,03-20,0.8889,9.0
329,03-21,0.7857,28.0
330,03-24,1.0,6.0
331,03-25,0.3333,3.0
332,03-26,0.0,0.0
333,03-27,0.5263,19.0
334,03-28,0.6,5.0
335,03-31,0.3333,6.0
336,04-01,0.0,0.0
337,04-02,0.6667,12.0
338,04-03,0.0,0.0
339,04-04,0.0,9.0
340,04-07,0.8,5.0
341,04-08,1.0,12.0
342,04-09,0.6667,6.0
343,04-10,-0.3333,3.0
344,04-11,0.8333,6.0
345,04-14,0.8333,6.0
346,04-15,0.0,0.0
347,04-16,0.5,4.0
348,04-17,0.0,0.0
349,04-18,0.0,1.0
350,04-21,0.5,6.0
351,04-22,0.7143,7.0
352,04-23,0.0,5.0
353,04-24,1.0,4.0
354,04-25,0.4615,13.0
355,04-28,0.4,10.0
356,04-29,0.4737,19.0
357,04-30,0.0,6.0
358,05-01,0.3182,22.0
359,05-02,0.8,5.0
360,05-05,0.4444,9.0
361,05-06,0.0,0.0
362,05-07,0.75,8.0
363,05-08,0.8333,12.0
364,05-09,0.7333,15.0
365,05-12,1.0,9.0
366,05-13,1.0,9.0
