,date,sentiment_index,count
218,10-25,0.1,10.0
219,10-28,0.7727,22.0
220,10-29,0.25,8.0
221,10-30,0.2222,18.0
222,10-31,0.3529,34.0
223,11-01,0.5385,13.0
224,11-04,0.7857,98.0
225,11-05,0.5294,17.0
226,11-06,0.6944,36.0
227,11-07,0.6552,29.0
228,11-08,0.85,20.0
229,11-11,0.7439,82.0
230,11-12,0.8571,21.0
231,11-13,0.8571,14.0
232,11-14,0.6909,55.0
233,11-15,0.8136,59.0
234,11-18,0.8226,62.0
235,11-19,0.5714,14.0
236,11-20,1.0,8.0
237,11-21,1.0,8.0
238,11-22,0.75,4.0
239,11-25,0.7455,55.0
240,11-26,0.913,23.0
241,11-27,0.0,0.0
242,11-28,0.8235,17.0
243,11-29,0.5909,22.0
244,12-02,0.7805,41.0
245,12-03,0.5,16.0
246,12-04,0.875,24.0
247,12-05,1.0,19.0
248,12-06,0.8,15.0
249,12-09,0.9333,45.0
250,12-10,0.0,0.0
251,12-11,0.7812,32.0
252,12-12,0.8095,21.0
253,12-13,0.8333,12.0
254,12-16,0.6591,44.0
255,12-17,0.0,1.0
256,12-18,0.9286,14.0
257,12-19,0.7692,13.0
258,12-20,0.9091,11.0
259,12-23,0.8205,39.0
260,12-24,0.75,12.0
261,12-25,0.7179,39.0
262,12-26,0.875,8.0
263,12-27,0.9333,15.0
264,12-30,0.0,0.0
265,12-31,0.4667,15.0
266,01-01,0.9091,11.0
267,01-02,0.0,0.0
268,01-03,0.6579,38.0
269,01-06,0.7073,82.0
270,01-07,0.25,12.0
271,01-08,0.6364,11.0
272,01-09,0.8125,32.0
273,01-10,0.9474,19.0
274,01-13,0.6774,62.0
275,01-14,0.6667,3.0
276,01-15,0.8627,51.0
277,01-16,0.7429,35.0
278,01-17,0.8,15.0
279,01-20,0.7,10.0
280,01-21,1.0,2.0
281,01-22,0.5,10.0
282,01-23,0.6897,29.0
283,01-24,1.0,5.0
284,01-27,1.0,7.0
285,01-28,0.0,0.0
286,01-29,-0.3333,6.0
287,01-30,0.0,0.0
288,01-31,0.0,0.0
289,02-03,0.6923,13.0
290,02-04,0.6667,3.0
291,02-05,0.7778,9.0
292,02-06,0.7273,11.0
293,02-07,0.6,15.0
294,02-10,0.7381,42.0
295,02-11,0.9394,33.0
296,02-12,1.0,5.0
297,02-13,0.3636,11.0
298,02-14,0.9286,14.0
299,02-17,0.5714,21.0
300,02-18,0.625,16.0
301,02-19,0.6,20.0
302,02-20,0.56,25.0
303,02-21,1.0,10.0
304,02-24,0.8056,36.0
305,02-25,0.6,25.0
306,02-26,0.0,0.0
307,02-27,0.5,12.0
308,02-28,0.5128,39.0
309,03-03,0.8077,26.0
310,03-04,0.6111,36.0
311,03-05,0.5652,23.0
312,03-06,0.6053,38.0
313,03-07,0.6458,48.0
314,03-10,0.7368,19.0
315,03-11,0.0,0.0
316,03-12,0.7429,35.0
317,03-13,0.0,0.0
318,03-14,0.9032,31.0
319,03-17,1.0,6.0
320,03-18,0.8,5.0
321,03-19,0.5965,57.0
322,03-20,0.7895,38.0
323,03-21,0.8,15.0
324,03-24,0.5714,7.0
325,03-25,1.0,1.0
326,03-26,0.9375,16.0
327,03-27,0.8,5.0
328,03-28,0.6667,30.0
329,03-31,0.8889,9.0
330,04-01,0.9189,37.0
331,04-02,0.875,16.0
332,04-03,0.75,16.0
333,04-04,0.48,25.0
334,04-07,0.3889,18.0
335,04-08,1.0,18.0
336,04-09,0.8571,21.0
337,04-10,0.619,21.0
338,04-11,0.8889,18.0
339,04-14,0.7143,21.0
340,04-15,0.7333,15.0
341,04-16,0.8095,42.0
342,04-17,0.0,0.0
343,04-18,0.6667,9.0
344,04-21,0.4118,17.0
345,04-22,0.5,2.0
346,04-23,0.25,12.0
347,04-24,1.0,9.0
348,04-25,0.5833,24.0
349,04-28,0.814,43.0
350,04-29,0.3714,35.0
351,04-30,0.2121,33.0
352,05-01,0.4821,56.0
353,05-02,0.75,12.0
354,05-05,0.1905,21.0
355,05-06,0.0,0.0
356,05-07,0.3462,26.0
357,05-08,0.6667,24.0
358,05-09,0.7,30.0
359,05-12,0.7073,41.0
360,05-13,0.8235,17.0
361,05-14,0.7143,28.0
362,05-16,0.8387,31.0
363,05-19,0.7292,48.0
364,05-20,0.8596,57.0
365,05-21,0.7895,38.0
366,05-22,0.75,8.0
