,date,sentiment_index,count
216,01-03,0.76,50.0
217,01-04,0.9535,43.0
218,01-05,0.8182,33.0
219,01-06,0.9434,53.0
220,01-07,0.9444,36.0
221,01-10,0.7821,78.0
222,01-11,0.8571,42.0
223,01-12,0.6579,38.0
224,01-13,0.9474,38.0
225,01-14,0.7955,44.0
226,01-17,0.814,43.0
227,01-18,0.9773,44.0
228,01-19,0.8182,44.0
229,01-20,0.9259,27.0
230,01-21,0.9444,36.0
231,01-24,0.7895,38.0
232,01-25,0.7143,14.0
233,01-26,0.4348,23.0
234,01-27,0.9167,24.0
235,01-28,0.0,1.0
236,01-31,0.8,5.0
237,02-01,0.0,0.0
238,02-02,0.0,0.0
239,02-03,0.0,0.0
240,02-04,1.0,62.0
241,02-07,0.9863,73.0
242,02-08,1.0,34.0
243,02-09,0.9221,77.0
244,02-10,0.8308,65.0
245,02-11,0.85,20.0
246,02-14,0.7656,64.0
247,02-15,0.9048,21.0
248,02-16,0.7742,31.0
249,02-17,0.8636,22.0
250,02-18,0.9583,24.0
251,02-21,0.9362,94.0
252,02-22,0.6739,46.0
253,02-23,0.7333,60.0
254,02-24,0.7308,52.0
255,02-25,0.9167,24.0
256,02-28,0.8194,72.0
257,03-01,0.9474,19.0
258,03-02,0.963,27.0
259,03-03,0.7727,22.0
260,03-04,0.918,61.0
261,03-07,0.9275,69.0
262,03-08,0.8,15.0
263,03-09,0.7,30.0
264,03-10,0.8913,46.0
265,03-11,0.84,25.0
266,03-14,0.9444,54.0
267,03-15,0.3158,19.0
268,03-16,0.5833,12.0
