,date,sentiment_index,count
226,08-31,0.0,0.0
227,09-01,0.0,7.0
228,09-02,0.0,0.0
229,09-05,0.0,1.0
230,09-06,1.0,1.0
231,09-07,0.0,0.0
232,09-08,0.0,0.0
233,09-09,0.0,1.0
234,09-12,0.0,0.0
235,09-13,0.5,2.0
236,09-14,0.0,0.0
237,09-15,0.4444,9.0
238,09-16,1.0,1.0
239,09-19,1.0,9.0
240,09-20,1.0,1.0
241,09-21,0.0,0.0
242,09-22,0.5,2.0
243,09-23,1.0,1.0
244,09-26,0.0,0.0
245,09-27,1.0,7.0
246,09-28,0.0,0.0
247,09-29,1.0,5.0
248,09-30,0.0,0.0
249,10-03,0.5,4.0
250,10-04,0.0,0.0
251,10-05,0.0,0.0
252,10-06,0.0,0.0
253,10-07,0.0,0.0
254,10-10,1.0,1.0
255,10-11,0.0,0.0
256,10-12,0.75,4.0
257,10-13,0.0,0.0
258,10-14,1.0,1.0
259,10-17,1.0,21.0
260,10-18,0.0,0.0
261,10-19,0.0,0.0
262,10-20,0.0,0.0
263,10-21,0.0,0.0
264,10-24,1.0,1.0
265,10-25,1.0,8.0
266,10-26,0.0,0.0
267,10-27,0.0,0.0
268,10-28,1.0,2.0
269,10-31,0.0,0.0
270,11-01,0.6,5.0
271,11-03,0.0,0.0
272,11-02,0.0,0.0
273,11-04,0.0,0.0
274,11-07,0.0,0.0
275,11-08,0.0,0.0
276,11-09,1.0,15.0
277,11-10,1.0,3.0
278,11-11,1.0,7.0
279,11-14,1.0,8.0
280,11-15,0.3929,28.0
281,11-16,0.0,0.0
282,11-17,0.6364,11.0
283,11-18,0.0,0.0
284,11-21,1.0,10.0
285,11-22,0.4737,19.0
286,11-23,0.5,4.0
287,11-24,0.5,2.0
288,11-25,0.0,0.0
289,11-28,0.2,5.0
290,11-29,0.0,0.0
291,11-30,0.0,0.0
292,12-01,0.75,4.0
293,12-02,0.4545,11.0
294,12-05,1.0,4.0
295,12-06,0.0,0.0
296,12-07,0.0,0.0
297,12-08,0.4286,7.0
298,12-09,0.5,6.0
299,12-12,0.7143,7.0
300,12-13,1.0,3.0
301,12-14,0.0,0.0
302,12-15,1.0,2.0
303,12-16,0.0,0.0
304,12-19,1.0,2.0
305,12-20,0.0,0.0
306,12-21,0.8,10.0
307,12-22,1.0,1.0
308,12-23,1.0,2.0
309,12-26,0.8333,6.0
310,12-27,0.0,0.0
311,12-28,0.6667,3.0
312,12-29,0.0,1.0
