,date,sentiment_index,count
175,04-19,0.76,25.0
176,04-22,0.8333,12.0
177,04-23,0.8,5.0
178,04-24,0.8,5.0
179,04-25,0.75,4.0
180,04-26,0.0,2.0
181,04-29,0.5,4.0
182,04-30,0.0,4.0
183,05-01,0.0,6.0
184,05-02,1.0,2.0
185,05-03,0.0,2.0
186,05-06,0.3333,9.0
187,05-07,1.0,3.0
188,05-08,0.8462,13.0
189,05-09,0.7143,7.0
190,05-10,0.4,5.0
191,05-13,0.8571,21.0
192,05-14,0.4,5.0
193,05-15,1.0,12.0
194,05-16,0.5833,12.0
195,05-17,1.0,13.0
196,05-20,0.5,4.0
197,05-21,0.25,4.0
198,05-22,0.0,0.0
199,05-23,0.0,0.0
200,05-24,1.0,3.0
201,05-27,0.0,0.0
202,05-28,0.0,0.0
203,05-29,0.0,0.0
204,05-30,0.0,0.0
205,05-31,0.0,0.0
206,06-03,1.0,1.0
207,06-04,0.0,0.0
208,06-05,0.0,0.0
209,06-06,0.0,0.0
210,06-07,0.0,0.0
211,06-10,0.2,5.0
212,06-11,0.0,0.0
213,06-12,1.0,1.0
214,06-13,1.0,1.0
215,06-14,0.0,0.0
216,06-17,0.0,0.0
217,06-18,0.0,0.0
218,06-19,0.0,0.0
219,06-20,1.0,3.0
220,06-21,0.0,0.0
221,06-24,0.0,0.0
222,06-25,0.0,0.0
223,06-26,0.0,0.0
224,06-27,1.0,2.0
225,06-28,0.0,0.0
226,07-01,0.5,2.0
227,07-02,0.0,0.0
228,07-03,0.0,0.0
229,07-04,0.0,0.0
230,07-05,0.75,4.0
231,07-10,0.3333,3.0
232,07-11,1.0,2.0
233,07-12,0.0,0.0
234,07-15,0.0,0.0
235,07-16,0.0,0.0
236,07-17,0.0,0.0
237,07-18,0.0,0.0
238,07-19,0.0,0.0
239,07-22,0.0,0.0
240,07-23,0.0,1.0
241,07-24,0.0,2.0
242,07-25,0.75,4.0
243,07-26,0.0,0.0
244,07-29,0.0,3.0
245,07-30,0.5714,7.0
246,07-31,0.625,8.0
247,08-01,0.2,5.0
248,08-02,0.25,4.0
249,08-05,0.3333,3.0
250,08-06,0.25,8.0
251,08-07,0.75,8.0
252,08-08,0.0,0.0
253,08-09,0.8,5.0
254,08-12,0.0,0.0
255,08-13,0.0,0.0
256,08-14,0.0,0.0
257,08-15,1.0,4.0
258,08-16,0.875,8.0
259,08-19,0.0,1.0
260,08-20,0.0,0.0
261,08-21,0.5714,7.0
262,08-22,1.0,4.0
263,08-23,0.0,0.0
264,08-26,0.0,0.0
265,08-27,0.0,0.0
266,08-28,1.0,1.0
267,08-29,0.0,0.0
268,08-30,0.0,1.0
269,09-02,1.0,4.0
270,09-03,0.0,0.0
271,09-04,0.0,0.0
272,09-05,0.8333,6.0
273,09-06,0.6,5.0
274,09-09,1.0,3.0
275,09-10,1.0,1.0
276,09-11,0.9167,12.0
277,09-12,1.0,12.0
278,09-13,0.0,0.0
279,09-16,0.875,8.0
280,09-17,0.0,0.0
281,09-18,0.0,2.0
282,09-19,1.0,1.0
283,09-20,1.0,2.0
284,09-23,0.0,0.0
285,09-24,0.0,0.0
286,09-25,0.0,0.0
287,09-26,1.0,2.0
288,09-27,0.0,2.0
289,09-30,0.0,0.0
290,10-01,0.0,0.0
291,10-02,0.0,0.0
292,10-03,0.0,0.0
293,10-04,0.0,0.0
294,10-07,0.0,0.0
295,10-08,0.0,0.0
296,10-09,1.0,2.0
297,10-10,0.0,0.0
298,10-11,0.0,0.0
299,10-14,1.0,4.0
300,10-15,1.0,1.0
301,10-16,1.0,1.0
302,10-17,0.0,0.0
303,10-18,0.0,0.0
304,10-21,0.0,0.0
305,10-22,0.0,0.0
306,10-23,0.0,1.0
307,10-24,0.0,1.0
308,10-25,0.0,1.0
309,10-28,0.0,1.0
310,10-29,0.0,2.0
311,10-30,0.0,2.0
312,10-31,0.3636,11.0
313,11-01,0.0,1.0
314,11-04,0.0909,11.0
315,11-05,0.2,5.0
316,11-06,0.6154,13.0
317,11-07,1.0,5.0
318,11-08,1.0,4.0
319,11-11,1.0,3.0
320,11-12,0.0,0.0
321,11-13,0.5,2.0
322,11-14,0.0,0.0
323,11-15,0.0,0.0
324,11-18,0.0,0.0
325,11-19,0.0,0.0
326,11-20,0.5,4.0
327,11-21,1.0,1.0
328,11-22,0.0,0.0
329,11-25,0.0,0.0
330,11-26,0.0,1.0
331,11-27,0.0,0.0
332,11-28,0.0,0.0
333,11-29,0.0,0.0
334,12-02,0.0,0.0
335,12-03,1.0,1.0
336,12-04,0.0,0.0
337,12-05,1.0,1.0
338,12-06,0.0,0.0
339,12-09,0.0,0.0
340,12-10,0.0,0.0
341,12-11,0.0,0.0
342,12-12,1.0,6.0
343,12-13,0.0,0.0
344,12-16,0.0,0.0
345,12-17,0.0,0.0
346,12-18,1.0,3.0
347,12-19,0.0,0.0
348,12-20,0.0,0.0
349,12-23,1.0,4.0
350,12-24,0.0,0.0
351,12-25,0.0,0.0
352,12-26,0.0,0.0
353,12-27,0.5,2.0
