,date,sentiment_index,count
222,01-13,0.1429,7.0
223,01-16,0.3333,15.0
224,01-17,0.7895,19.0
225,01-18,0.5,2.0
226,01-19,0.1667,6.0
227,01-20,0.0,5.0
228,01-23,0.0,0.0
229,01-24,0.0,0.0
230,01-25,0.0,4.0
231,01-26,0.0,0.0
232,01-27,0.0,0.0
233,01-30,1.0,3.0
234,01-31,0.8667,15.0
235,02-01,0.75,8.0
236,02-02,0.3333,6.0
237,02-03,0.0,0.0
238,02-06,0.4375,16.0
239,02-07,0.2,10.0
240,02-08,0.7,10.0
241,02-09,0.25,12.0
242,02-10,0.4286,7.0
243,02-13,0.9524,21.0
244,02-14,0.625,8.0
245,02-15,0.3571,14.0
246,02-16,0.4545,11.0
247,02-17,0.8,10.0
248,02-20,0.0,0.0
249,02-21,0.8571,7.0
250,02-22,0.0,0.0
251,02-23,0.45,20.0
252,02-24,0.5,20.0
253,03-01,0.1667,6.0
254,03-02,0.75,4.0
255,03-03,0.0833,12.0
256,03-06,0.3913,23.0
257,03-07,0.6,5.0
258,03-08,0.0,0.0
259,03-09,0.6667,6.0
260,03-10,0.3333,3.0
261,03-13,0.6923,13.0
262,03-14,0.4615,13.0
263,03-15,0.1111,9.0
264,03-16,0.7,10.0
265,03-17,1.0,3.0
266,03-20,0.6,5.0
267,03-21,0.875,8.0
268,03-22,0.0,0.0
269,03-23,0.8333,6.0
270,03-24,0.0,1.0
271,03-27,0.625,8.0
272,03-28,0.0,0.0
273,03-29,0.4737,19.0
274,03-30,0.8,10.0
275,03-31,1.0,2.0
276,04-03,0.2857,7.0
277,04-04,0.0,0.0
278,04-05,0.0,0.0
279,04-06,0.0,0.0
280,04-07,0.0,0.0
281,04-10,0.0,0.0
282,04-11,0.75,8.0
283,04-12,0.7143,7.0
284,04-13,0.6,5.0
285,04-14,0.0,4.0
286,04-17,0.75,8.0
287,04-18,0.5,2.0
288,04-19,0.7059,17.0
289,04-20,0.0,0.0
290,04-21,0.7143,7.0
291,04-24,0.2727,11.0
292,04-25,0.375,8.0
293,04-26,0.6667,3.0
294,04-27,0.6667,3.0
295,04-28,0.6667,9.0
296,05-01,0.5714,7.0
297,05-02,0.8889,9.0
298,05-03,-0.1667,6.0
299,05-04,0.8,5.0
300,05-05,0.1667,6.0
