,date,sentiment_index,count
226,10-14,0.0,0.0
227,10-15,0.0,0.0
228,10-16,0.0,0.0
229,10-17,0.5,2.0
230,10-18,0.0,0.0
231,10-21,0.0,1.0
232,10-22,0.0,1.0
233,10-23,0.0,1.0
234,10-24,0.0,1.0
235,10-25,0.0,0.0
236,10-28,0.0,1.0
237,10-29,0.0,5.0
238,10-30,0.0,3.0
239,10-31,0.0,11.0
240,11-01,0.0,1.0
241,11-04,0.0,2.0
242,11-05,0.2222,9.0
243,11-06,0.0,1.0
244,11-07,0.0,1.0
245,11-08,0.8333,6.0
246,11-11,0.0,3.0
247,11-12,0.0,0.0
248,11-13,0.0,0.0
249,11-14,0.0,0.0
250,11-15,0.6667,6.0
251,11-18,0.75,4.0
252,11-19,0.0,0.0
253,11-20,0.0,1.0
254,11-21,0.0,1.0
255,11-22,0.0,0.0
256,11-25,1.0,1.0
257,11-26,0.0,0.0
258,11-27,0.0,0.0
259,11-28,0.0,0.0
260,11-29,0.75,4.0
261,12-02,0.0,0.0
262,12-03,0.0,0.0
263,12-04,1.0,10.0
264,12-05,0.0,0.0
265,12-06,1.0,3.0
266,12-09,0.0,0.0
267,12-10,0.0,0.0
268,12-11,0.0,0.0
269,12-12,0.0,0.0
270,12-13,0.8,5.0
271,12-16,0.0,0.0
272,12-17,0.0,0.0
273,12-18,1.0,4.0
274,12-19,0.875,8.0
275,12-20,0.0,0.0
276,12-23,0.0,1.0
277,12-24,0.0,0.0
278,12-25,0.0,0.0
279,12-26,0.0,0.0
280,12-27,1.0,3.0
281,12-30,0.0,0.0
282,12-31,0.0,0.0
283,01-01,0.0,0.0
284,01-02,0.0,0.0
285,01-03,0.75,4.0
286,01-06,1.0,3.0
287,01-07,0.0,0.0
288,01-08,0.75,4.0
289,01-09,0.0,0.0
290,01-10,0.0,0.0
291,01-13,1.0,1.0
292,01-14,0.0,0.0
293,01-15,0.0,0.0
294,01-16,0.0,0.0
295,01-17,1.0,9.0
296,01-20,0.0,0.0
297,01-21,1.0,1.0
298,01-22,0.0,0.0
299,01-23,0.0,0.0
300,01-24,0.0,0.0
301,01-27,0.0,0.0
302,01-28,0.0,0.0
303,01-29,0.0,0.0
304,01-30,0.0,0.0
305,01-31,0.0,0.0
306,02-03,1.0,1.0
307,02-04,0.0,0.0
308,02-05,1.0,6.0
309,02-06,0.0,0.0
310,02-07,0.0,0.0
311,02-10,0.7,10.0
312,02-11,0.0,0.0
313,02-12,0.875,8.0
314,02-13,0.0,0.0
315,02-14,0.0,0.0
316,02-17,0.0,0.0
317,02-18,0.0,1.0
318,02-19,0.6667,3.0
319,02-20,0.0,0.0
320,02-21,0.0,0.0
321,02-24,0.0,0.0
322,02-25,0.0,0.0
323,02-26,0.0,0.0
324,02-27,0.0,1.0
325,02-28,0.375,8.0
326,03-03,0.0,0.0
327,03-04,0.0,2.0
328,03-05,0.5,12.0
329,03-06,0.6923,13.0
330,03-07,0.0,0.0
331,03-10,0.0,0.0
332,03-11,0.0,0.0
333,03-12,0.0,0.0
334,03-13,0.0,0.0
335,03-14,0.0,0.0
336,03-17,1.0,1.0
337,03-18,0.0,0.0
338,03-19,0.0,0.0
339,03-20,0.0,1.0
340,03-21,0.0,0.0
341,03-24,0.0,2.0
342,03-25,1.0,2.0
343,03-26,0.0,0.0
344,03-27,0.0,0.0
345,03-28,0.0,0.0
346,03-31,0.5,2.0
347,04-01,0.0,0.0
348,04-02,0.0,0.0
349,04-03,0.8333,6.0
350,04-04,0.0,2.0
351,04-07,0.0,2.0
352,04-08,0.0,0.0
353,04-09,0.0,1.0
354,04-10,0.6667,3.0
355,04-11,0.0,0.0
356,04-14,0.0,1.0
357,04-15,0.0,0.0
358,04-16,0.0,0.0
359,04-17,0.0,0.0
360,04-18,0.0,0.0
361,04-21,0.3333,3.0
362,04-22,1.0,1.0
363,04-23,0.5,4.0
364,04-24,0.0,0.0
365,04-25,0.0,1.0
366,04-28,0.0,4.0
