,date,sentiment_index,count
227,04-28,0.0,0.0
228,04-29,0.0,0.0
229,05-02,0.0,1.0
230,05-03,0.0,0.0
231,05-04,0.0,0.0
232,05-05,0.0,0.0
233,05-06,0.0,0.0
234,05-09,0.0,0.0
235,05-10,0.0,0.0
236,05-11,0.0,0.0
237,05-12,0.0,0.0
238,05-13,0.0,0.0
239,05-16,1.0,1.0
240,05-17,1.0,1.0
241,05-18,1.0,3.0
242,05-19,0.0,0.0
243,05-20,0.0,0.0
244,05-23,0.0,0.0
245,05-24,0.0,0.0
246,05-25,0.0,1.0
247,05-26,0.5,2.0
248,05-27,-0.2,5.0
249,05-30,1.0,2.0
250,05-31,0.0,0.0
251,06-01,0.3333,9.0
252,06-02,1.0,1.0
253,06-03,0.0,0.0
254,06-06,1.0,2.0
255,06-07,0.0,0.0
256,06-08,0.0,0.0
257,06-09,0.4444,9.0
258,06-10,1.0,1.0
259,06-13,0.0,1.0
260,06-14,1.0,1.0
261,06-15,0.0,0.0
262,06-16,0.0,0.0
263,06-17,0.0,0.0
264,06-20,-0.3333,3.0
265,06-21,1.0,4.0
266,06-22,0.0,0.0
267,06-23,0.0,0.0
268,06-24,0.0,0.0
269,06-27,0.0,0.0
270,06-28,0.0,0.0
271,06-29,0.0,0.0
272,06-30,0.0,0.0
273,07-01,0.5,2.0
274,07-04,0.0,0.0
275,07-05,0.0,0.0
276,07-06,1.0,1.0
277,07-07,0.0,0.0
278,07-08,0.0,0.0
279,07-11,0.5,2.0
280,07-12,-0.3846,13.0
281,07-13,0.0,0.0
282,07-14,0.0,0.0
283,07-15,0.0,0.0
284,07-18,0.0,0.0
285,07-19,0.0,0.0
286,07-20,0.0,0.0
