,date,sentiment_index,count
224,10-04,1.0,2.0
225,10-05,-1.0,1.0
226,10-06,1.0,3.0
227,10-07,0.0,0.0
228,10-10,1.0,6.0
229,10-11,0.0,1.0
230,10-12,1.0,5.0
231,10-13,1.0,3.0
232,10-14,0.0,1.0
233,10-17,1.0,2.0
234,10-18,1.0,5.0
235,10-19,1.0,3.0
236,10-20,1.0,4.0
237,10-21,1.0,1.0
238,10-24,0.5,2.0
239,10-25,1.0,1.0
240,10-26,0.75,16.0
241,10-27,1.0,6.0
242,10-28,0.5,2.0
243,10-31,0.5,2.0
244,11-01,0.7143,7.0
245,11-03,0.8333,6.0
246,11-02,0.0,0.0
247,11-04,1.0,3.0
248,11-07,1.0,3.0
249,11-08,0.0,0.0
250,11-09,1.0,2.0
251,11-10,0.0,0.0
252,11-11,0.6111,18.0
253,11-14,0.5,4.0
254,11-15,0.8571,7.0
255,11-16,-1.0,1.0
256,11-17,1.0,1.0
257,11-18,0.0,0.0
258,11-21,1.0,6.0
259,11-22,0.6667,3.0
260,11-23,0.0,0.0
261,11-24,1.0,1.0
262,11-25,0.0,2.0
263,11-28,1.0,2.0
264,11-29,0.0,0.0
265,11-30,0.75,4.0
266,12-01,0.5714,7.0
267,12-02,0.5,2.0
268,12-05,0.0,8.0
269,12-06,0.75,8.0
270,12-07,0.5,2.0
271,12-08,0.0,0.0
272,12-09,0.0,6.0
273,12-12,0.619,21.0
274,12-13,1.0,15.0
275,12-14,0.6875,16.0
276,12-15,0.0769,26.0
277,12-16,0.125,8.0
278,12-19,0.6,10.0
279,12-20,0.3333,6.0
280,12-21,0.0,2.0
281,12-22,0.4286,14.0
282,12-23,0.0,0.0
283,12-26,0.3333,3.0
284,12-27,0.7407,27.0
285,12-28,0.3636,11.0
286,12-29,0.5,16.0
287,12-30,0.7143,7.0
288,01-02,1.0,4.0
289,01-03,0.6,5.0
290,01-04,0.8571,7.0
291,01-05,0.25,4.0
292,01-06,0.5,2.0
293,01-09,0.875,8.0
294,01-10,0.7273,11.0
295,01-11,0.7778,9.0
296,01-12,0.625,16.0
297,01-13,1.0,2.0
298,01-16,0.8,5.0
299,01-17,0.375,8.0
300,01-18,0.5,2.0
301,01-19,0.5,2.0
302,01-20,0.0,0.0
303,01-23,0.0,0.0
304,01-24,0.0,0.0
305,01-25,0.0,0.0
306,01-26,0.0,0.0
307,01-27,0.0,0.0
308,01-30,0.8571,7.0
309,01-31,1.0,1.0
310,02-01,1.0,1.0
311,02-02,0.0,1.0
312,02-03,0.8,5.0
313,02-06,1.0,1.0
314,02-07,0.0,0.0
315,02-08,1.0,1.0
316,02-09,0.0,1.0
317,02-10,1.0,7.0
318,02-13,0.7037,27.0
319,02-14,0.8571,7.0
