,date,sentiment_index,count
220,06-24,0.6,5.0
221,06-25,1.0,2.0
222,06-26,0.6667,3.0
223,06-27,1.0,7.0
224,06-28,0.2,5.0
225,07-01,0.0,2.0
226,07-02,0.6667,6.0
227,07-03,0.5,6.0
228,07-04,1.0,3.0
229,07-05,1.0,4.0
230,07-10,0.6364,11.0
231,07-11,0.8,15.0
232,07-12,0.0,0.0
233,07-15,0.5,12.0
234,07-16,0.8,5.0
235,07-17,1.0,6.0
236,07-18,1.0,3.0
237,07-19,0.7273,11.0
238,07-22,0.7143,7.0
239,07-23,0.0,5.0
240,07-24,0.7273,11.0
241,07-25,0.0,5.0
242,07-26,-0.4,5.0
243,07-29,0.625,24.0
244,07-30,0.3077,13.0
245,07-31,0.5882,34.0
246,08-01,0.5,26.0
247,08-02,0.1111,18.0
248,08-05,0.6111,18.0
249,08-06,0.375,32.0
250,08-07,0.5,6.0
251,08-08,0.7333,15.0
252,08-09,0.8333,6.0
253,08-12,1.0,4.0
254,08-13,0.6,5.0
255,08-14,0.0,0.0
256,08-15,1.0,9.0
257,08-16,0.7143,14.0
258,08-19,0.6552,29.0
259,08-20,0.7692,13.0
260,08-21,1.0,8.0
261,08-22,0.8,5.0
262,08-23,1.0,5.0
263,08-26,0.6154,13.0
264,08-27,0.5,2.0
265,08-28,0.6452,31.0
266,08-29,1.0,8.0
267,08-30,0.6,20.0
268,09-02,0.9,10.0
269,09-03,1.0,5.0
270,09-04,1.0,4.0
271,09-05,0.4583,24.0
272,09-06,0.8235,17.0
273,09-09,0.7857,42.0
274,09-10,0.8,5.0
275,09-11,1.0,4.0
276,09-12,1.0,1.0
277,09-13,1.0,7.0
278,09-16,0.5769,26.0
279,09-17,0.75,8.0
280,09-18,1.0,17.0
281,09-19,0.7778,27.0
282,09-20,0.7727,22.0
283,09-23,0.9333,15.0
284,09-24,0.875,16.0
285,09-25,0.0,3.0
286,09-26,1.0,5.0
287,09-27,0.5,2.0
288,09-30,0.7143,14.0
289,10-01,0.8182,11.0
290,10-02,1.0,6.0
291,10-03,1.0,3.0
292,10-04,0.5,8.0
293,10-07,0.25,4.0
294,10-08,1.0,13.0
295,10-09,0.75,4.0
296,10-10,0.7742,31.0
297,10-11,0.8571,14.0
298,10-14,0.6667,3.0
299,10-15,0.8,5.0
300,10-16,1.0,7.0
301,10-17,0.5,2.0
302,10-18,0.0,9.0
303,10-21,0.3333,6.0
304,10-22,0.3,10.0
305,10-23,0.0,1.0
306,10-24,0.5556,9.0
307,10-25,0.0,2.0
308,10-28,0.3333,12.0
309,10-29,0.0,6.0
310,10-30,0.2778,18.0
311,10-31,0.1154,26.0
312,11-01,0.5,10.0
313,11-04,0.7083,24.0
314,11-05,0.2308,13.0
315,11-06,0.16,25.0
316,11-07,0.6667,3.0
317,11-08,0.7333,15.0
318,11-11,0.7857,14.0
319,11-12,1.0,6.0
320,11-13,0.4286,7.0
321,11-14,0.7826,23.0
322,11-15,1.0,10.0
323,11-18,1.0,8.0
324,11-19,0.7143,7.0
325,11-20,0.8824,17.0
326,11-21,0.5,12.0
327,11-22,0.875,16.0
328,11-25,0.75,8.0
329,11-26,0.7857,14.0
330,11-27,0.0,0.0
331,11-28,0.6,5.0
332,11-29,0.5,6.0
333,12-02,0.55,20.0
334,12-03,1.0,6.0
335,12-04,1.0,4.0
336,12-05,0.6667,6.0
337,12-06,0.4,10.0
338,12-09,1.0,3.0
