,date,sentiment_index,count
227,01-08,0.0,0.0
228,01-09,0.0,0.0
229,01-10,1.0,1.0
230,01-13,0.0,0.0
231,01-14,0.0,1.0
232,01-15,0.0,0.0
233,01-16,0.0,0.0
234,01-17,0.0,0.0
235,01-20,0.0,0.0
236,01-21,0.0,0.0
237,01-22,0.0,1.0
238,01-23,1.0,2.0
239,01-24,0.0,0.0
240,01-27,1.0,4.0
241,01-28,0.0,0.0
242,01-29,0.0,0.0
243,01-30,0.0,0.0
244,01-31,0.0,0.0
245,02-03,0.0,0.0
246,02-04,0.0,0.0
247,02-05,0.0,0.0
248,02-06,0.0,0.0
249,02-07,0.0,0.0
250,02-10,0.0,0.0
251,02-11,0.0,0.0
252,02-12,0.0,0.0
253,02-13,0.0,1.0
254,02-14,1.0,1.0
255,02-17,0.0,0.0
256,02-18,0.0,0.0
257,02-19,0.0,0.0
258,02-20,0.0,0.0
259,02-21,0.1429,7.0
260,02-24,0.0,0.0
261,02-25,0.0,0.0
262,02-26,0.0,0.0
263,02-27,1.0,1.0
264,02-28,0.0,1.0
265,03-03,0.0,0.0
266,03-04,0.0,3.0
267,03-05,0.5,2.0
268,03-06,0.0,3.0
269,03-07,0.0,0.0
270,03-10,0.0,0.0
271,03-11,0.0,0.0
272,03-12,1.0,6.0
273,03-13,0.0,0.0
274,03-14,0.0,0.0
275,03-17,0.0,0.0
276,03-18,0.0,3.0
277,03-19,0.0,1.0
278,03-20,0.6667,6.0
279,03-21,0.0,0.0
280,03-24,1.0,2.0
281,03-25,1.0,1.0
282,03-26,0.0,0.0
283,03-27,0.0,0.0
284,03-28,0.0,0.0
285,03-31,0.0,0.0
286,04-01,-1.0,2.0
287,04-02,-1.0,2.0
288,04-03,0.0,0.0
289,04-04,0.0,0.0
290,04-07,0.0,0.0
291,04-08,-1.0,1.0
292,04-09,0.5,4.0
293,04-10,-1.0,2.0
294,04-11,0.0,0.0
295,04-14,0.5556,18.0
296,04-15,0.1579,19.0
297,04-16,0.5,14.0
298,04-17,0.0,0.0
299,04-18,0.0,0.0
300,04-21,0.0,0.0
301,04-22,0.0,1.0
302,04-23,0.5,4.0
303,04-24,1.0,1.0
304,04-25,1.0,1.0
305,04-28,0.0,2.0
306,04-29,0.6667,6.0
307,04-30,0.0,1.0
308,05-01,0.0,3.0
309,05-02,0.0,0.0
310,05-05,0.0,4.0
311,05-06,0.0,0.0
312,05-07,0.0,2.0
313,05-08,0.0,0.0
314,05-09,1.0,2.0
315,05-12,0.8,10.0
316,05-13,0.0,0.0
317,05-14,0.0,0.0
318,05-16,0.0,0.0
319,05-19,1.0,2.0
320,05-20,0.0,0.0
321,05-21,0.2,5.0
322,05-22,-1.0,2.0
323,05-23,0.0,0.0
324,05-26,0.5,4.0
325,05-27,0.0,1.0
326,05-28,0.0,0.0
327,05-29,0.0,0.0
328,05-30,0.6667,3.0
329,06-02,0.0,0.0
330,06-03,0.0,0.0
331,06-04,0.5,2.0
332,06-05,1.0,3.0
333,06-06,0.0,0.0
334,06-09,0.0,0.0
335,06-10,0.0,0.0
336,06-11,1.0,1.0
337,06-12,0.0,0.0
338,06-13,0.0,0.0
339,06-16,0.0,0.0
