,date,sentiment_index,count
222,10-06,0.875,24.0
223,10-07,0.9,10.0
224,10-10,0.8571,7.0
225,10-11,1.0,1.0
226,10-12,1.0,5.0
227,10-13,0.0,0.0
228,10-14,1.0,6.0
229,10-17,1.0,1.0
230,10-18,0.0,0.0
231,10-19,0.6667,6.0
232,10-20,0.6,5.0
233,10-21,0.9032,31.0
234,10-24,1.0,8.0
235,10-25,1.0,6.0
236,10-26,0.9091,11.0
237,10-27,0.8333,6.0
238,10-28,1.0,5.0
239,10-31,0.3333,3.0
240,11-01,0.0,0.0
241,11-03,0.0,0.0
242,11-02,0.0,0.0
243,11-04,1.0,1.0
244,11-07,0.0,0.0
245,11-08,0.0,0.0
246,11-09,1.0,4.0
247,11-10,0.7059,17.0
248,11-11,0.5,2.0
249,11-14,0.0,0.0
250,11-15,0.0,0.0
251,11-16,0.3333,3.0
252,11-17,0.6452,62.0
253,11-18,0.7273,11.0
254,11-21,0.3333,3.0
255,11-22,1.0,3.0
256,11-23,1.0,2.0
257,11-24,0.4,20.0
258,11-25,0.7857,14.0
259,11-28,0.8571,14.0
260,11-29,0.0,0.0
261,11-30,0.7778,9.0
262,12-01,0.8039,51.0
263,12-02,0.8333,12.0
264,12-05,0.6207,29.0
265,12-06,1.0,1.0
266,12-07,1.0,13.0
267,12-08,0.8667,15.0
268,12-09,0.8364,55.0
269,12-12,0.8462,13.0
270,12-13,0.9167,24.0
271,12-14,0.8,10.0
272,12-15,0.0,0.0
273,12-16,1.0,3.0
274,12-19,0.5,2.0
275,12-20,1.0,2.0
276,12-21,0.8,5.0
277,12-22,1.0,4.0
278,12-23,0.8571,7.0
279,12-26,0.5,4.0
280,12-27,0.0,0.0
281,12-28,1.0,12.0
282,12-29,0.3333,12.0
283,12-30,1.0,3.0
284,01-02,1.0,6.0
285,01-03,0.0,1.0
286,01-04,0.1429,7.0
287,01-05,0.75,4.0
288,01-06,0.8,5.0
289,01-09,0.9,10.0
290,01-10,0.8462,13.0
291,01-11,0.0,1.0
292,01-12,1.0,1.0
293,01-13,0.6667,6.0
294,01-16,0.6667,3.0
295,01-17,1.0,4.0
296,01-18,0.75,8.0
297,01-19,1.0,1.0
298,01-20,0.6667,3.0
299,01-23,0.0,0.0
300,01-24,0.0,0.0
301,01-25,0.2,5.0
302,01-26,0.0,0.0
303,01-27,0.0,0.0
304,01-30,0.0,0.0
305,01-31,0.0,3.0
306,02-01,1.0,8.0
307,02-02,0.3125,16.0
308,02-03,0.625,8.0
309,02-06,1.0,8.0
310,02-07,0.0,0.0
311,02-08,1.0,8.0
312,02-09,0.6,5.0
313,02-10,0.9,10.0
314,02-13,0.9412,17.0
315,02-14,0.6667,6.0
316,02-15,0.8571,14.0
317,02-16,0.6667,6.0
318,02-17,1.0,5.0
319,02-20,0.0,0.0
