,date,sentiment_index,count
224,07-01,0.0,0.0
225,07-02,0.4,5.0
226,07-03,0.0,0.0
227,07-04,0.0,1.0
228,07-05,0.0,0.0
229,07-10,1.0,3.0
230,07-11,0.5,4.0
231,07-12,0.0,0.0
232,07-15,1.0,4.0
233,07-16,0.0,0.0
234,07-17,0.0,0.0
235,07-18,0.0,0.0
236,07-19,0.6667,3.0
237,07-22,0.0,0.0
238,07-23,0.1667,12.0
239,07-24,0.0,0.0
240,07-25,0.0,0.0
241,07-26,0.0,0.0
242,07-29,0.25,4.0
243,07-30,0.0,4.0
244,07-31,0.5,2.0
245,08-01,0.0,4.0
246,08-02,0.0,1.0
247,08-05,0.0,3.0
248,08-06,0.0,2.0
249,08-07,0.6667,9.0
250,08-08,0.5,4.0
251,08-09,0.8125,16.0
252,08-12,0.0,0.0
253,08-13,1.0,3.0
254,08-14,0.4545,11.0
255,08-15,0.0,1.0
256,08-16,0.0,0.0
257,08-19,1.0,4.0
258,08-20,0.0,0.0
259,08-21,1.0,2.0
260,08-22,0.0,0.0
261,08-23,1.0,1.0
262,08-26,0.0,0.0
263,08-27,1.0,2.0
264,08-28,0.0,0.0
265,08-29,0.0,0.0
266,08-30,1.0,3.0
267,09-02,0.0,2.0
268,09-03,0.0,0.0
269,09-04,0.75,4.0
270,09-05,1.0,2.0
271,09-06,0.2857,7.0
272,09-09,1.0,1.0
273,09-10,0.9167,12.0
274,09-11,0.8,20.0
275,09-12,0.8,5.0
276,09-13,0.0,3.0
277,09-16,0.0,0.0
278,09-17,0.0,0.0
279,09-18,0.6429,14.0
280,09-19,0.0,2.0
281,09-20,0.625,8.0
282,09-23,0.25,4.0
283,09-24,0.0,0.0
284,09-25,0.0,0.0
285,09-26,0.0,2.0
286,09-27,0.0,0.0
287,09-30,1.0,3.0
288,10-01,0.0,0.0
289,10-02,0.0,0.0
290,10-03,0.0,0.0
291,10-04,0.0,0.0
292,10-07,0.0,0.0
293,10-08,0.5,2.0
294,10-09,0.6667,3.0
295,10-10,0.875,16.0
296,10-11,0.8421,19.0
297,10-14,0.0,0.0
298,10-15,0.0,2.0
299,10-16,0.0,0.0
300,10-17,0.0,1.0
301,10-18,1.0,1.0
302,10-21,0.5,8.0
303,10-22,0.0,1.0
304,10-23,0.0,0.0
305,10-24,0.0,0.0
306,10-25,1.0,2.0
307,10-28,0.0,2.0
308,10-29,0.0,1.0
309,10-30,0.0,5.0
310,10-31,0.0,9.0
311,11-01,0.0,0.0
312,11-04,0.8571,7.0
313,11-05,0.4444,9.0
314,11-06,0.7143,7.0
315,11-07,0.0,0.0
316,11-08,0.9167,12.0
317,11-11,0.75,4.0
318,11-12,0.6,5.0
319,11-13,0.6,5.0
320,11-14,1.0,1.0
321,11-15,1.0,2.0
322,11-18,0.3,10.0
323,11-19,1.0,2.0
324,11-20,0.4286,7.0
325,11-21,0.0,0.0
326,11-22,1.0,4.0
327,11-25,0.6667,3.0
328,11-26,0.0,0.0
329,11-27,0.0,0.0
330,11-28,0.8,5.0
331,11-29,0.875,8.0
332,12-02,0.3333,3.0
333,12-03,1.0,2.0
334,12-04,0.0,0.0
335,12-05,0.75,4.0
336,12-06,1.0,4.0
337,12-09,0.0,1.0
338,12-10,0.0,0.0
339,12-11,0.75,32.0
340,12-12,0.2,10.0
341,12-13,0.0,0.0
342,12-16,0.75,4.0
343,12-17,0.6667,9.0
344,12-18,0.0,0.0
345,12-19,0.0,1.0
346,12-20,0.5,2.0
347,12-23,1.0,4.0
348,12-24,0.0,0.0
349,12-25,0.0,0.0
350,12-26,0.5,4.0
351,12-27,0.0,0.0
352,12-30,0.0,0.0
353,12-31,0.0,0.0
354,01-01,0.0,1.0
355,01-02,0.0,0.0
356,01-03,0.0,0.0
357,01-06,0.0,0.0
358,01-07,0.6667,3.0
359,01-08,0.8889,9.0
360,01-09,0.6,5.0
361,01-10,1.0,7.0
362,01-13,0.8333,6.0
363,01-14,0.0,0.0
364,01-15,0.0,0.0
365,01-16,1.0,2.0
366,01-17,0.0,0.0
