,date,sentiment_index,count
225,11-28,1.0,7.0
226,11-29,0.0,0.0
227,11-30,0.5556,9.0
228,12-01,0.8333,6.0
229,12-02,1.0,1.0
230,12-05,1.0,1.0
231,12-06,0.75,4.0
232,12-07,0.0,0.0
233,12-08,1.0,2.0
234,12-09,0.8,5.0
235,12-12,1.0,3.0
236,12-13,1.0,1.0
237,12-14,0.75,4.0
238,12-15,1.0,3.0
239,12-16,0.7143,14.0
240,12-19,0.0,0.0
241,12-20,1.0,4.0
242,12-21,0.0,1.0
243,12-22,0.3333,9.0
244,12-23,1.0,2.0
245,12-26,0.9,10.0
246,12-27,0.0,0.0
247,12-28,0.0,0.0
248,12-29,1.0,2.0
249,12-30,0.25,4.0
250,01-02,0.0,0.0
251,01-03,1.0,13.0
252,01-04,1.0,3.0
253,01-05,1.0,4.0
254,01-06,1.0,1.0
255,01-09,1.0,6.0
256,01-10,0.8,5.0
257,01-11,1.0,1.0
258,01-12,1.0,10.0
259,01-13,0.0,0.0
260,01-16,1.0,2.0
261,01-17,1.0,1.0
262,01-18,0.8333,6.0
263,01-19,0.7143,7.0
264,01-20,0.0,0.0
265,01-23,0.5,2.0
266,01-24,0.0,0.0
267,01-25,0.0,0.0
268,01-26,0.0,0.0
269,01-27,0.0,0.0
270,01-30,0.0,0.0
271,01-31,0.6923,13.0
272,02-01,0.0,1.0
273,02-02,0.3333,3.0
274,02-03,0.0,0.0
275,02-06,0.5,4.0
276,02-07,1.0,11.0
277,02-08,1.0,5.0
278,02-09,1.0,6.0
279,02-10,0.0,0.0
280,02-13,1.0,1.0
281,02-14,0.0,0.0
282,02-15,0.0,0.0
283,02-16,1.0,3.0
284,02-17,0.25,4.0
285,02-20,0.0,0.0
286,02-21,1.0,4.0
287,02-22,0.0,0.0
288,02-23,1.0,1.0
289,02-24,1.0,2.0
290,03-01,0.8889,9.0
291,03-02,0.25,12.0
292,03-03,0.0,0.0
293,03-06,1.0,5.0
294,03-07,0.8889,9.0
295,03-08,0.0,0.0
296,03-09,0.7143,7.0
297,03-10,0.0,0.0
298,03-13,0.7692,13.0
299,03-14,0.0,0.0
300,03-15,0.0,0.0
301,03-16,-1.0,1.0
302,03-17,0.0,0.0
303,03-20,0.6471,17.0
304,03-21,0.0,0.0
305,03-22,1.0,3.0
306,03-23,1.0,2.0
